Date,Close,High,Low,Open,Volume
2012-05-22,1676.300048828125,1678.0999755859375,1668.4000244140625,1675.699951171875,27
2012-05-23,1648.0999755859375,1648.0999755859375,1634.4000244140625,1638.199951171875,6
2012-05-24,1657.300048828125,1669.4000244140625,1651.5,1659.0,23
2012-05-25,1668.800048828125,1668.800048828125,1657.300048828125,1658.199951171875,7
2012-05-29,1648.5999755859375,1682.5,1648.5999755859375,1674.699951171875,259050
2012-05-30,1663.4000244140625,1669.0,1630.4000244140625,1653.9000244140625,79887
2012-05-31,1662.5999755859375,1672.5999755859375,1651.800048828125,1662.699951171875,5901
2012-06-01,1720.5,1730.0,1645.5,1660.0,2820
2012-06-04,1712.199951171875,1727.9000244140625,1709.0,1723.0,2134
2012-06-05,1715.199951171875,1722.699951171875,1712.9000244140625,1719.300048828125,604
2012-06-06,1732.800048828125,1739.699951171875,1716.5,1719.699951171875,419
2012-06-07,1686.5999755859375,1727.199951171875,1681.9000244140625,1722.5999755859375,1200
2012-06-08,1690.0999755859375,1693.9000244140625,1666.5,1689.9000244140625,157
2012-06-11,1695.5,1708.0,1683.0,1708.0,129
2012-06-12,1712.699951171875,1712.800048828125,1688.5,1694.0999755859375,523
2012-06-13,1718.0999755859375,1722.4000244140625,1708.199951171875,1708.199951171875,655
2012-06-14,1718.4000244140625,1726.4000244140625,1710.0999755859375,1721.199951171875,493
2012-06-15,1727.0,1730.0,1721.5,1724.300048828125,1015
2012-06-18,1725.699951171875,1727.5999755859375,1715.0,1722.5999755859375,246
2012-06-19,1722.199951171875,1730.699951171875,1722.0,1729.800048828125,32
2012-06-20,1714.800048828125,1718.300048828125,1701.300048828125,1718.300048828125,140
2012-06-21,1664.5,1703.300048828125,1664.5,1703.199951171875,29
2012-06-22,1666.0,1668.4000244140625,1660.0,1665.5,16
2012-06-25,1687.5,1687.5,1671.0,1674.9000244140625,32
2012-06-26,1674.0,1683.5,1667.699951171875,1683.5,104
2012-06-27,1677.5,1677.5,1663.0,1667.0,220
2012-06-28,1649.699951171875,1673.699951171875,1648.4000244140625,1673.699951171875,133
2012-06-29,1703.5,1703.5,1661.9000244140625,1662.5999755859375,61
2012-07-02,1697.199951171875,1698.300048828125,1689.699951171875,1697.0999755859375,35
2012-07-03,1721.300048828125,1724.0,1703.800048828125,1703.800048828125,44
2012-07-05,1708.9000244140625,1719.199951171875,1698.0,1718.5,27
2012-07-06,1678.4000244140625,1693.800048828125,1678.4000244140625,1692.300048828125,15
2012-07-09,1688.5999755859375,1688.5999755859375,1680.9000244140625,1682.0999755859375,5
2012-07-10,1679.300048828125,1699.800048828125,1667.5999755859375,1699.199951171875,12
2012-07-11,1675.199951171875,1679.5,1675.199951171875,1677.4000244140625,12
2012-07-12,1664.9000244140625,1674.699951171875,1657.199951171875,1669.300048828125,44
2012-07-13,1691.5999755859375,1694.0999755859375,1667.800048828125,1667.800048828125,26
2012-07-16,1691.199951171875,1691.199951171875,1685.800048828125,1686.199951171875,7
2012-07-17,1689.0999755859375,1696.0,1676.300048828125,1696.0,27
2012-07-18,1670.4000244140625,1683.699951171875,1669.9000244140625,1681.199951171875,30
2012-07-19,1680.0999755859375,1686.9000244140625,1678.4000244140625,1680.0,60
2012-07-20,1682.5,1684.4000244140625,1676.0999755859375,1683.9000244140625,5
2012-07-23,1677.0999755859375,1677.0999755859375,1669.800048828125,1671.699951171875,4
2012-07-24,1676.0,1681.9000244140625,1674.0,1674.0,9
2012-07-25,1708.0,1708.0,1683.300048828125,1683.699951171875,12
2012-07-26,1715.0,1715.0,1714.0999755859375,1714.9000244140625,7
2012-07-27,1717.9000244140625,1717.9000244140625,1713.4000244140625,1713.4000244140625,197976
2012-07-30,1719.699951171875,1725.800048828125,1713.0999755859375,1722.9000244140625,52890
2012-07-31,1710.5,1727.5,1710.0,1721.0999755859375,6281
2012-08-01,1703.699951171875,1717.199951171875,1692.0,1713.4000244140625,3530
2012-08-02,1687.4000244140625,1715.0,1683.0999755859375,1700.0,933
2012-08-03,1706.0,1706.0,1685.0999755859375,1689.300048828125,676
2012-08-06,1712.9000244140625,1714.0999755859375,1703.199951171875,1704.699951171875,662
2012-08-07,1709.699951171875,1715.699951171875,1709.300048828125,1710.800048828125,449
2012-08-08,1712.9000244140625,1714.800048828125,1703.0,1710.199951171875,341
2012-08-09,1717.0999755859375,1717.199951171875,1710.0999755859375,1712.800048828125,433
2012-08-10,1719.699951171875,1724.0999755859375,1705.0,1715.800048828125,1219
2012-08-13,1709.5999755859375,1723.699951171875,1707.300048828125,1722.0,402
2012-08-14,1699.4000244140625,1715.5999755859375,1691.199951171875,1712.800048828125,910
2012-08-15,1703.699951171875,1704.5999755859375,1692.0,1693.800048828125,280
2012-08-16,1716.0999755859375,1716.0999755859375,1700.199951171875,1700.199951171875,199
2012-08-17,1716.300048828125,1717.800048828125,1711.4000244140625,1717.800048828125,249
2012-08-20,1720.0999755859375,1721.4000244140625,1711.5999755859375,1714.0,68
2012-08-21,1739.9000244140625,1739.9000244140625,1720.0,1720.0,258
2012-08-22,1737.4000244140625,1753.0999755859375,1735.0,1738.4000244140625,37
2012-08-23,1769.5999755859375,1772.699951171875,1758.0,1759.9000244140625,141
2012-08-24,1769.800048828125,1769.800048828125,1762.199951171875,1765.800048828125,24
2012-08-27,1772.4000244140625,1774.9000244140625,1763.9000244140625,1774.9000244140625,42
2012-08-28,1766.5,1771.0,1759.199951171875,1759.9000244140625,51
2012-08-29,1759.800048828125,1767.300048828125,1759.800048828125,1767.199951171875,403
2012-08-30,1753.5,1762.0,1750.699951171875,1755.4000244140625,418
2012-08-31,1784.5999755859375,1790.0,1746.199951171875,1758.5999755859375,58
2012-09-04,1792.9000244140625,1798.0,1787.699951171875,1789.0999755859375,43
2012-09-05,1790.800048828125,1793.300048828125,1790.4000244140625,1790.4000244140625,82
2012-09-06,1802.5999755859375,1812.4000244140625,1796.4000244140625,1796.4000244140625,39
2012-09-07,1837.5,1838.199951171875,1796.699951171875,1796.699951171875,109
2012-09-10,1828.699951171875,1833.5,1827.199951171875,1833.0999755859375,14
2012-09-11,1831.800048828125,1836.0,1831.800048828125,1836.0,2
2012-09-12,1830.5999755859375,1842.300048828125,1830.5,1842.199951171875,15
2012-09-13,1869.0999755859375,1869.0999755859375,1828.699951171875,1828.699951171875,33
2012-09-14,1869.800048828125,1874.5,1866.0,1871.0,25
2012-09-17,1867.699951171875,1874.800048828125,1853.800048828125,1874.800048828125,54
2012-09-18,1868.4000244140625,1868.4000244140625,1866.300048828125,1866.300048828125,13
2012-09-19,1869.0,1878.5,1868.0,1876.0,27
2012-09-20,1867.699951171875,1871.300048828125,1860.5999755859375,1869.0999755859375,17
2012-09-21,1875.5,1885.300048828125,1872.300048828125,1885.300048828125,10
2012-09-24,1862.0999755859375,1862.0999755859375,1862.0999755859375,1862.0999755859375,4
2012-09-25,1863.800048828125,1872.699951171875,1863.800048828125,1872.5999755859375,5
2012-09-26,1850.5999755859375,1864.199951171875,1843.0,1862.800048828125,15237
2012-09-27,1877.5999755859375,1880.199951171875,1850.699951171875,1852.5999755859375,6989
2012-09-28,1871.0999755859375,1882.199951171875,1867.5,1876.800048828125,2839
2012-10-01,1880.5,1891.0,1863.300048828125,1866.0,816
2012-10-02,1872.699951171875,1879.300048828125,1872.699951171875,1877.9000244140625,94
2012-10-03,1877.300048828125,1879.9000244140625,1871.9000244140625,1872.199951171875,134
2012-10-04,1894.0999755859375,1894.800048828125,1883.5,1883.5,199
2012-10-05,1878.5999755859375,1892.199951171875,1876.5999755859375,1892.199951171875,257
2012-10-08,1873.5,1878.0,1866.800048828125,1878.0,33
2012-10-09,1863.0,1876.699951171875,1862.300048828125,1876.699951171875,24
2012-10-10,1863.199951171875,1864.199951171875,1858.0999755859375,1862.4000244140625,29
2012-10-11,1868.800048828125,1871.0,1861.5999755859375,1861.5999755859375,30
2012-10-12,1858.0,1869.5,1853.5999755859375,1869.5,84
2012-10-15,1836.0,1850.0,1829.9000244140625,1850.0,108
2012-10-16,1844.699951171875,1844.699951171875,1836.5999755859375,1836.699951171875,15
2012-10-17,1851.5,1851.5,1846.0,1849.4000244140625,36
2012-10-18,1843.300048828125,1849.0999755859375,1840.5,1849.0999755859375,27
2012-10-19,1822.800048828125,1841.0999755859375,1821.0,1841.0999755859375,70
2012-10-22,1825.0999755859375,1828.300048828125,1815.0,1815.0,12
2012-10-23,1808.300048828125,1826.5999755859375,1808.300048828125,1826.5999755859375,75
2012-10-24,1800.5,1808.5,1798.5999755859375,1808.4000244140625,27
2012-10-25,1812.0,1816.699951171875,1811.699951171875,1811.699951171875,33
2012-10-26,1810.9000244140625,1816.199951171875,1806.0999755859375,1806.0999755859375,77
2012-10-31,1817.5,1824.5,1814.4000244140625,1814.4000244140625,64
2012-11-01,1814.0999755859375,1825.0999755859375,1814.0999755859375,1822.300048828125,24
2012-11-02,1774.0999755859375,1811.300048828125,1774.0999755859375,1811.300048828125,50
2012-11-05,1782.199951171875,1783.0999755859375,1774.300048828125,1782.800048828125,7
2012-11-06,1814.0999755859375,1818.0,1790.0999755859375,1790.0999755859375,47
2012-11-07,1813.199951171875,1826.5,1803.699951171875,1807.699951171875,42
2012-11-08,1825.4000244140625,1825.4000244140625,1814.199951171875,1815.9000244140625,34
2012-11-09,1830.300048828125,1834.0999755859375,1827.5999755859375,1833.699951171875,6
2012-11-12,1830.300048828125,1833.4000244140625,1830.300048828125,1833.199951171875,6
2012-11-13,1824.199951171875,1828.199951171875,1818.5,1821.5999755859375,12
2012-11-14,1829.5,1829.5,1822.0,1822.0,11
2012-11-15,1813.300048828125,1824.9000244140625,1806.300048828125,1824.9000244140625,10
2012-11-16,1814.300048828125,1814.300048828125,1806.9000244140625,1810.0,16
2012-11-19,1834.0,1834.0,1821.800048828125,1821.800048828125,4
2012-11-20,1823.199951171875,1831.0999755859375,1822.5,1830.5999755859375,21
2012-11-21,1827.9000244140625,1827.9000244140625,1825.800048828125,1825.800048828125,23
2012-11-23,1851.300048828125,1851.300048828125,1835.0,1835.0,8
2012-11-26,1849.5,1850.5,1849.4000244140625,1850.300048828125,24
2012-11-27,1842.199951171875,1846.4000244140625,1842.199951171875,1846.4000244140625,7
2012-11-28,1816.5,1839.800048828125,1816.5,1839.800048828125,276136
2012-11-29,1827.199951171875,1829.0,1817.699951171875,1819.5999755859375,65599
2012-11-30,1810.9000244140625,1831.199951171875,1808.4000244140625,1825.199951171875,3690
2012-12-03,1819.5999755859375,1821.9000244140625,1814.5,1814.9000244140625,1238
2012-12-04,1794.4000244140625,1816.800048828125,1791.5999755859375,1816.300048828125,1428
2012-12-05,1792.4000244140625,1806.0,1785.0,1797.0999755859375,1262
2012-12-06,1800.300048828125,1802.0999755859375,1786.4000244140625,1794.300048828125,525
2012-12-07,1804.0,1804.5,1784.0,1801.199951171875,169
2012-12-10,1813.0,1817.0,1804.199951171875,1804.199951171875,88
2012-12-11,1808.199951171875,1814.0999755859375,1805.9000244140625,1810.0,88
2012-12-12,1816.5999755859375,1822.300048828125,1808.0,1810.0999755859375,195
2012-12-13,1795.5999755859375,1807.199951171875,1789.9000244140625,1807.199951171875,240
2012-12-14,1795.800048828125,1799.199951171875,1794.4000244140625,1798.300048828125,72
2012-12-17,1797.0,1798.5,1789.5,1790.5,65
2012-12-18,1769.5,1802.800048828125,1761.0,1801.4000244140625,501
2012-12-19,1766.5,1776.0,1764.5999755859375,1775.300048828125,76
2012-12-20,1744.9000244140625,1771.0,1737.5999755859375,1767.9000244140625,158
2012-12-21,1759.0999755859375,1759.0999755859375,1735.800048828125,1748.0,78
2012-12-24,1758.5999755859375,1763.800048828125,1754.9000244140625,1757.699951171875,73
2012-12-26,1759.800048828125,1766.699951171875,1754.5,1754.5,73
2012-12-27,1762.5999755859375,1762.5999755859375,1756.199951171875,1756.199951171875,446
2012-12-28,1754.9000244140625,1764.0,1753.699951171875,1764.0,197
2012-12-31,1774.800048828125,1777.0999755859375,1755.4000244140625,1755.4000244140625,89
2013-01-02,1787.9000244140625,1793.800048828125,1770.0,1772.800048828125,35
2013-01-03,1773.699951171875,1786.800048828125,1762.0,1786.0999755859375,140
2013-01-04,1748.0999755859375,1758.300048828125,1725.699951171875,1747.0,199
2013-01-07,1745.5,1759.9000244140625,1743.800048828125,1756.5,49
2013-01-08,1761.5,1761.5,1747.699951171875,1747.699951171875,17
2013-01-09,1754.800048828125,1762.0999755859375,1751.9000244140625,1758.5999755859375,9
2013-01-10,1777.300048828125,1777.300048828125,1772.5,1772.5,9
2013-01-11,1760.0,1773.0999755859375,1754.199951171875,1773.0999755859375,147
2013-01-14,1768.9000244140625,1773.800048828125,1764.0999755859375,1765.4000244140625,10
2013-01-15,1783.4000244140625,1784.300048828125,1771.5999755859375,1771.5999755859375,20
2013-01-16,1782.699951171875,1782.699951171875,1774.4000244140625,1774.4000244140625,11
2013-01-17,1790.4000244140625,1794.5999755859375,1771.0,1776.4000244140625,81
2013-01-18,1786.5999755859375,1792.0,1786.5999755859375,1787.4000244140625,14
2013-01-22,1792.800048828125,1794.699951171875,1787.800048828125,1790.300048828125,15
2013-01-23,1786.300048828125,1793.699951171875,1785.199951171875,1791.300048828125,28
2013-01-24,1769.5,1781.699951171875,1768.0,1780.800048828125,13
2013-01-25,1756.4000244140625,1763.0,1756.4000244140625,1763.0,44
2013-01-28,1752.4000244140625,1755.5,1751.5999755859375,1751.5999755859375,82
2013-01-29,1760.699951171875,1761.5,1760.699951171875,1761.199951171875,145863
2013-01-30,1779.9000244140625,1783.0,1761.800048828125,1762.4000244140625,44893
2013-01-31,1760.5999755859375,1780.0,1757.4000244140625,1775.4000244140625,6044
2013-02-01,1769.4000244140625,1781.199951171875,1759.9000244140625,1763.9000244140625,3250
2013-02-04,1775.300048828125,1776.5,1761.5999755859375,1768.0,450
2013-02-05,1772.4000244140625,1783.4000244140625,1766.5,1774.199951171875,353
2013-02-06,1777.699951171875,1778.5,1768.0,1772.199951171875,376
2013-02-07,1770.4000244140625,1782.0999755859375,1763.0999755859375,1777.0,475
2013-02-08,1766.0,1772.5,1764.800048828125,1771.5,289
2013-02-11,1748.199951171875,1768.0,1743.699951171875,1766.5,868
2013-02-12,1748.699951171875,1750.4000244140625,1742.4000244140625,1743.800048828125,85
2013-02-13,1744.199951171875,1752.300048828125,1740.199951171875,1752.199951171875,236
2013-02-14,1734.699951171875,1746.9000244140625,1732.699951171875,1741.0999755859375,219
2013-02-15,1708.800048828125,1733.9000244140625,1699.5,1733.199951171875,460
2013-02-19,1703.5999755859375,1717.0,1699.699951171875,1710.0,272
2013-02-20,1677.5999755859375,1706.9000244140625,1661.800048828125,1704.699951171875,278
2013-02-21,1678.199951171875,1681.199951171875,1655.199951171875,1668.5,2019
2013-02-22,1672.4000244140625,1685.4000244140625,1672.4000244140625,1680.0,76
2013-02-25,1686.199951171875,1696.0,1677.699951171875,1679.4000244140625,118
2013-02-26,1715.199951171875,1715.199951171875,1689.0,1693.300048828125,1158
2013-02-27,1695.199951171875,1712.800048828125,1691.800048828125,1712.800048828125,700
2013-02-28,1677.699951171875,1701.5999755859375,1675.0999755859375,1696.0,102
2013-03-01,1671.9000244140625,1685.5999755859375,1666.0,1679.5999755859375,68
2013-03-04,1672.0999755859375,1680.800048828125,1669.699951171875,1680.800048828125,64
2013-03-05,1674.5999755859375,1685.5,1671.4000244140625,1677.5999755859375,65
2013-03-06,1674.5999755859375,1682.5999755859375,1666.800048828125,1677.5999755859375,106
2013-03-07,1674.800048828125,1683.5,1673.9000244140625,1680.0,52
2013-03-08,1676.5999755859375,1681.199951171875,1661.800048828125,1678.5999755859375,68
2013-03-11,1677.800048828125,1679.699951171875,1676.0,1676.0,1115
2013-03-12,1691.5,1695.5999755859375,1679.800048828125,1679.800048828125,159
2013-03-13,1688.300048828125,1696.0,1685.0,1692.300048828125,396
2013-03-14,1690.5999755859375,1690.5999755859375,1675.699951171875,1685.699951171875,137
2013-03-15,1692.5,1694.4000244140625,1690.199951171875,1690.5,11
2013-03-18,1704.5999755859375,1707.699951171875,1701.5999755859375,1705.9000244140625,613
2013-03-19,1711.300048828125,1713.0999755859375,1711.300048828125,1713.0999755859375,202
2013-03-20,1707.5,1712.5,1706.199951171875,1710.0,5
2013-03-21,1713.800048828125,1713.800048828125,1711.9000244140625,1712.800048828125,7
2013-03-22,1706.199951171875,1711.0,1704.0999755859375,1711.0,101
2013-03-25,1704.5999755859375,1707.800048828125,1696.0999755859375,1707.0999755859375,27
2013-03-26,1695.800048828125,1695.800048828125,1695.800048828125,1695.800048828125,165484
2013-03-27,1706.199951171875,1708.0999755859375,1690.300048828125,1698.5,50450
2013-03-28,1694.800048828125,1706.5999755859375,1693.5999755859375,1704.699951171875,4717
2013-04-01,1700.0,1700.5,1694.800048828125,1696.800048828125,688
2013-04-02,1675.0999755859375,1702.5999755859375,1674.0999755859375,1699.199951171875,2289
2013-04-03,1652.800048828125,1676.4000244140625,1649.199951171875,1675.699951171875,2171
2013-04-04,1651.800048828125,1657.300048828125,1639.0999755859375,1657.300048828125,829
2013-04-05,1675.4000244140625,1680.5999755859375,1650.0999755859375,1653.199951171875,1184
2013-04-08,1672.0,1677.800048828125,1667.800048828125,1675.800048828125,101
2013-04-09,1686.199951171875,1689.300048828125,1670.0,1671.5999755859375,215
2013-04-10,1658.300048828125,1686.0,1657.0,1684.4000244140625,359
2013-04-11,1664.300048828125,1666.699951171875,1654.800048828125,1657.0999755859375,1070
2013-04-12,1601.0,1660.800048828125,1580.199951171875,1660.800048828125,881
2013-04-15,1460.5999755859375,1587.4000244140625,1438.0,1578.199951171875,1309
2013-04-16,1486.800048828125,1501.0,1423.0,1458.0,619
2013-04-17,1482.199951171875,1494.199951171875,1470.199951171875,1473.199951171875,92
2013-04-18,1492.0,1496.4000244140625,1447.5,1447.5,57
2013-04-19,1495.300048828125,1520.300048828125,1495.0999755859375,1519.300048828125,241
2013-04-22,1521.0,1534.9000244140625,1506.800048828125,1506.800048828125,70
2013-04-23,1508.5999755859375,1529.5,1505.800048828125,1529.5,334
2013-04-24,1523.4000244140625,1530.0999755859375,1520.4000244140625,1523.199951171875,138
2013-04-25,1561.800048828125,1561.800048828125,1533.0,1533.0,222
2013-04-26,1553.5999755859375,1576.199951171875,1551.4000244140625,1567.4000244140625,976
2013-04-29,1567.4000244140625,1575.5,1562.300048828125,1562.699951171875,269
2013-04-30,1572.199951171875,1576.5999755859375,1561.0,1571.0999755859375,534
2013-05-01,1546.300048828125,1577.0999755859375,1540.0,1575.800048828125,131
2013-05-02,1567.699951171875,1571.199951171875,1553.5,1559.0,244
2013-05-03,1564.300048828125,1587.0999755859375,1561.4000244140625,1565.5,68
2013-05-06,1568.0999755859375,1577.199951171875,1566.800048828125,1568.0999755859375,33
2013-05-07,1549.0,1566.199951171875,1541.199951171875,1562.0,91
2013-05-08,1573.9000244140625,1574.699951171875,1550.699951171875,1555.5,81
2013-05-09,1568.800048828125,1573.4000244140625,1553.0,1571.199951171875,27
2013-05-10,1536.800048828125,1559.300048828125,1523.0,1555.5999755859375,569
2013-05-13,1534.5,1540.5999755859375,1527.800048828125,1540.0,344
2013-05-14,1524.699951171875,1544.4000244140625,1522.0,1530.0999755859375,72
2013-05-15,1496.5,1525.699951171875,1490.0999755859375,1525.699951171875,364
2013-05-16,1487.0999755859375,1495.0999755859375,1470.5999755859375,1490.4000244140625,38
2013-05-17,1464.9000244140625,1491.0999755859375,1459.0999755859375,1486.699951171875,50
2013-05-20,1484.300048828125,1487.5,1442.9000244140625,1442.9000244140625,21
2013-05-21,1477.800048828125,1492.300048828125,1458.5,1486.5,51
2013-05-22,1467.5999755859375,1495.699951171875,1464.5,1487.199951171875,14
2013-05-23,1492.0,1494.800048828125,1477.800048828125,1480.5999755859375,58
2013-05-24,1486.800048828125,1486.800048828125,1486.800048828125,1486.800048828125,2
2013-05-28,1479.0999755859375,1490.4000244140625,1479.0999755859375,1480.800048828125,55
2013-05-29,1491.300048828125,1491.300048828125,1491.300048828125,1491.300048828125,168665
2013-05-30,1511.5,1517.5,1488.300048828125,1492.0999755859375,45133
2013-05-31,1492.5999755859375,1521.0999755859375,1484.199951171875,1512.4000244140625,5997
2013-06-03,1511.699951171875,1516.300048828125,1488.300048828125,1489.0999755859375,1420
2013-06-04,1497.0999755859375,1513.699951171875,1489.0,1510.9000244140625,930
2013-06-05,1498.4000244140625,1510.0,1495.5999755859375,1497.5,1687
2013-06-06,1515.699951171875,1522.699951171875,1491.5999755859375,1501.699951171875,782
2013-06-07,1483.0,1516.0999755859375,1477.9000244140625,1511.5,1163
2013-06-10,1486.199951171875,1486.9000244140625,1475.5999755859375,1478.800048828125,367
2013-06-11,1477.0,1484.4000244140625,1466.0,1484.199951171875,482
2013-06-12,1491.800048828125,1493.5,1473.699951171875,1475.0,514
2013-06-13,1477.5999755859375,1490.9000244140625,1473.4000244140625,1486.800048828125,458
2013-06-14,1487.300048828125,1489.5999755859375,1477.800048828125,1483.9000244140625,90
2013-06-17,1482.800048828125,1490.5,1480.0,1490.300048828125,114
2013-06-18,1466.5999755859375,1483.5,1463.0,1483.0999755859375,346
2013-06-19,1473.5999755859375,1473.5999755859375,1448.0999755859375,1468.0999755859375,198
2013-06-20,1385.9000244140625,1448.0999755859375,1375.4000244140625,1448.0999755859375,712
2013-06-21,1391.5999755859375,1400.0,1368.9000244140625,1380.4000244140625,456
2013-06-24,1376.800048828125,1397.300048828125,1375.699951171875,1397.300048828125,321
2013-06-25,1374.800048828125,1386.0,1373.199951171875,1381.300048828125,953
2013-06-26,1329.5999755859375,1373.9000244140625,1328.800048828125,1373.9000244140625,981
2013-06-27,1311.4000244140625,1341.4000244140625,1298.300048828125,1324.699951171875,533
2013-06-28,1323.800048828125,1332.300048828125,1283.199951171875,1300.9000244140625,232
2013-07-01,1355.9000244140625,1361.0,1334.199951171875,1334.699951171875,150
2013-07-02,1343.5999755859375,1366.300048828125,1341.199951171875,1354.0999755859375,107
2013-07-03,1352.0999755859375,1358.199951171875,1340.300048828125,1343.800048828125,19
2013-07-05,1312.9000244140625,1354.0999755859375,1308.9000244140625,1352.699951171875,72
2013-07-08,1334.9000244140625,1335.199951171875,1315.4000244140625,1318.800048828125,58
2013-07-09,1345.9000244140625,1354.5,1334.4000244140625,1334.699951171875,33
2013-07-10,1347.4000244140625,1363.9000244140625,1344.5999755859375,1344.5999755859375,58
2013-07-11,1380.0999755859375,1385.0,1378.9000244140625,1384.5999755859375,18
2013-07-12,1377.800048828125,1382.300048828125,1374.300048828125,1382.300048828125,6
2013-07-15,1383.800048828125,1392.4000244140625,1381.5999755859375,1392.0999755859375,19
2013-07-16,1390.800048828125,1391.4000244140625,1379.4000244140625,1379.4000244140625,13
2013-07-17,1377.9000244140625,1394.4000244140625,1372.9000244140625,1386.199951171875,11
2013-07-18,1384.5999755859375,1386.4000244140625,1375.199951171875,1375.300048828125,26
2013-07-19,1393.300048828125,1393.300048828125,1390.0,1391.699951171875,9
2013-07-22,1436.4000244140625,1436.4000244140625,1417.0,1417.0,18
2013-07-23,1435.0999755859375,1442.300048828125,1427.9000244140625,1434.800048828125,10
2013-07-24,1419.699951171875,1443.5,1418.5999755859375,1442.199951171875,42
2013-07-25,1429.0,1436.800048828125,1418.5,1418.5,55
2013-07-26,1421.699951171875,1426.5,1421.699951171875,1426.5,66
2013-07-29,1428.4000244140625,1428.4000244140625,1428.4000244140625,1428.4000244140625,134359
2013-07-30,1424.0,1429.5999755859375,1416.199951171875,1427.199951171875,44769
2013-07-31,1412.4000244140625,1438.4000244140625,1404.9000244140625,1425.5,6252
2013-08-01,1411.0,1428.5,1406.9000244140625,1423.0,1562
2013-08-02,1410.5999755859375,1417.0,1383.0,1406.699951171875,1451
2013-08-05,1402.5999755859375,1418.300048828125,1397.5,1411.199951171875,904
2013-08-06,1383.199951171875,1405.9000244140625,1379.300048828125,1403.0,1314
2013-08-07,1386.0999755859375,1388.4000244140625,1374.0,1382.5,989
2013-08-08,1410.699951171875,1412.800048828125,1383.699951171875,1383.9000244140625,482
2013-08-09,1412.9000244140625,1415.800048828125,1406.699951171875,1415.0999755859375,449
2013-08-12,1434.699951171875,1442.4000244140625,1417.199951171875,1417.199951171875,312
2013-08-13,1421.199951171875,1439.0999755859375,1420.199951171875,1431.9000244140625,209
2013-08-14,1434.0,1436.300048828125,1417.699951171875,1417.699951171875,333
2013-08-15,1461.5999755859375,1469.5999755859375,1419.9000244140625,1440.0999755859375,235
2013-08-16,1471.699951171875,1478.9000244140625,1461.0,1466.800048828125,175
2013-08-19,1466.199951171875,1484.4000244140625,1463.9000244140625,1479.0,139
2013-08-20,1473.0999755859375,1477.0,1455.0,1455.0,123
2013-08-21,1470.5999755859375,1477.300048828125,1460.9000244140625,1472.5,109
2013-08-22,1471.199951171875,1480.4000244140625,1462.0,1462.0,79
2013-08-23,1495.699951171875,1498.199951171875,1473.9000244140625,1476.800048828125,178
2013-08-26,1493.0,1502.800048828125,1491.300048828125,1498.5999755859375,203
2013-08-27,1520.5999755859375,1521.0999755859375,1498.699951171875,1503.800048828125,397
2013-08-28,1519.0,1528.0,1517.300048828125,1517.300048828125,489
2013-08-29,1512.9000244140625,1517.4000244140625,1504.5,1517.4000244140625,375
2013-08-30,1496.0999755859375,1509.800048828125,1492.300048828125,1507.199951171875,0
2013-09-03,1512.0,1514.4000244140625,1482.300048828125,1493.0,139
2013-09-04,1489.9000244140625,1513.0,1487.0999755859375,1513.0,104
2013-09-05,1473.0999755859375,1497.5,1467.0999755859375,1493.5,37
2013-09-06,1486.699951171875,1490.0999755859375,1468.9000244140625,1471.0,52
2013-09-09,1486.800048828125,1489.800048828125,1486.5,1489.800048828125,44
2013-09-10,1464.0999755859375,1477.5,1457.5999755859375,1477.5,21
2013-09-11,1463.9000244140625,1465.800048828125,1456.699951171875,1465.800048828125,60
2013-09-12,1430.4000244140625,1460.0,1422.4000244140625,1460.0,120
2013-09-13,1408.4000244140625,1423.0,1405.300048828125,1422.9000244140625,38
2013-09-16,1417.9000244140625,1429.5999755859375,1410.800048828125,1428.4000244140625,107
2013-09-17,1409.5,1413.0999755859375,1409.5,1413.0,24
2013-09-18,1407.800048828125,1447.699951171875,1392.0999755859375,1392.0999755859375,29
2013-09-19,1469.4000244140625,1473.0,1462.9000244140625,1462.9000244140625,35
2013-09-20,1432.5,1447.5,1430.699951171875,1447.5,2
2013-09-23,1426.9000244140625,1427.800048828125,1417.5999755859375,1427.0999755859375,78
2013-09-24,1416.0,1424.9000244140625,1409.4000244140625,1421.199951171875,61
2013-09-25,1435.9000244140625,1435.9000244140625,1422.699951171875,1422.699951171875,51
2013-09-26,1423.5999755859375,1438.300048828125,1423.5999755859375,1435.199951171875,13170
2013-09-27,1438.4000244140625,1443.800048828125,1419.699951171875,1421.5,2990
2013-09-30,1426.5,1450.9000244140625,1422.0,1445.800048828125,597
2013-10-01,1386.0,1434.0,1384.5,1428.0,815
2013-10-02,1420.5999755859375,1421.0,1380.0,1388.5,152
2013-10-03,1417.4000244140625,1419.5,1402.5,1412.0,217
2013-10-04,1409.699951171875,1418.0999755859375,1405.699951171875,1416.199951171875,38
2013-10-07,1424.800048828125,1425.4000244140625,1411.800048828125,1413.800048828125,84
2013-10-08,1424.199951171875,1430.0,1421.199951171875,1426.5,57
2013-10-09,1406.9000244140625,1419.0,1395.300048828125,1417.5999755859375,140
2013-10-10,1396.5999755859375,1410.800048828125,1385.0,1403.4000244140625,89
2013-10-11,1368.0,1391.5999755859375,1363.800048828125,1386.9000244140625,210
2013-10-14,1376.4000244140625,1385.800048828125,1373.9000244140625,1375.800048828125,61
2013-10-15,1373.0,1383.5999755859375,1354.0999755859375,1370.5,208
2013-10-16,1382.0,1384.0,1369.199951171875,1382.800048828125,86
